id,total
25829,6.25
25830,3.5
25831,3.1
25832,6.5
25833,3.75
25834,3.0
25835,9.0
25836,48.75
25837,3.5
25838,3.75
25839,10.1
25840,5.35
25841,3.5
25842,4.4
25843,6.0
25844,4.75
25845,5.0
25846,8.3
25847,7.5
25848,3.0
25849,7.65
25850,2.5
25851,9.75
25852,6.0
25853,4.25
25854,5.0
25855,6.75
25856,2.5
25857,3.75
25858,9.75
25859,2.5
25860,26.25
25861,2.5
25862,6.0
25863,6.85
25864,6.0
25865,6.0
25866,6.0
25867,6.0
25868,19.5
25869,2.5
25870,35.8
25871,3.5
25872,13.45
25873,10.1
25874,7.0
25875,12.85
25876,11.45
25877,2.5
25878,2.0
25879,12.75
25880,9.0
25881,3.0
25882,3.5
25883,2.5
25884,4.25
25885,5.0
25886,21.0
25887,8.25
25888,5.1
25889,5.0
25890,27.75
25891,2.5
25892,3.5
25893,7.0
25894,6.0
25895,6.25
25896,3.75
25897,6.25
25898,3.75
25899,2.45
25900,2.5
25901,2.5
25902,5.0
25903,23.6
25904,5.0
25905,23.75
25906,2.2
25907,9.75
25908,2.45
25909,3.5
25910,4.25
25911,6.25
25912,6.75
25913,6.25
25914,3.1
25915,4.6
25916,2.5
25917,3.0
25918,13.95
25919,4.0
25920,3.1
25921,7.5
25922,2.2
25923,2.5
25924,3.75
25925,4.4
25926,2.2
25927,6.0
25928,4.75
25929,9.0
25930,2.5
25931,6.25
25932,7.5
25933,2.5
25934,6.5
25935,4.5
25936,3.1
25937,3.5
25938,6.25
25939,8.55
25940,4.4
25941,6.2
25942,6.0
25943,3.5
25944,3.0
25945,2.5
25946,3.0
25947,10.95
25948,6.7
25949,5.1
25950,4.0
25951,4.5
25952,28.0
25953,10.35
25954,26.0
25955,9.5
25956,3.75
25957,6.0
25958,9.0
25959,9.5
25960,9.1
25961,5.95
25962,2.5
25963,6.0
25964,9.0
25965,9.1
25966,5.75
25967,7.75
25968,9.0
25969,7.0
25970,5.35
25971,2.2
25972,6.75
25973,7.5
25974,20.45
25975,12.05
25976,2.5
25977,2.5
25978,37.1
25979,13.95
25980,3.5
25981,2.2
25982,4.25
25983,10.7
25984,3.0
25985,4.25
25986,6.2
25987,2.2
25988,4.25
25989,4.4
25990,16.43
25991,4.75
25992,14.5
25993,28.5
25994,7.0
25995,4.55
25996,9.3
25997,7.75
25998,7.0
25999,6.95
26000,14.25
26001,3.0
26002,11.25
26003,5.05
26004,10.6
26005,2.5
26006,9.0
26007,13.45
26008,8.0
26009,3.0
26010,5.35
26011,7.0
26012,9.5
26013,7.0
26014,9.1
26015,3.1
26016,5.0
26017,11.0
26018,3.0
26019,10.1
26020,5.1
26021,30.5
26022,2.5
26023,5.0
26024,5.0
26025,12.25
26026,3.0
26027,6.0
26028,3.0
26029,3.0
26030,7.5
26031,3.0
26032,5.0
26033,6.0
26034,7.0
26035,3.1
26036,7.75
26037,2.5
26038,3.5
26039,7.6
26040,2.5
26041,7.0
26042,4.6
26043,6.0
26044,12.5
26045,3.5
26046,8.25
26047,2.5
26048,5.0
26049,4.75
26050,5.0
26051,3.5
26052,5.8
26053,6.5
26054,2.2
26055,11.25
26056,25.0
26057,9.45
26058,5.1
26059,10.1
26060,2.5
26061,2.5
26062,12.55
26063,7.5
26064,24.5
26065,6.25
26066,2.5
26067,3.0
26068,2.5
26069,2.5
26070,9.0
26071,9.0
26072,4.5
26073,5.0
26074,4.75
26075,5.0
26076,6.0
26077,3.0
26078,7.5
26079,6.8
26080,6.8
26081,25.1
26082,3.0
26083,6.0
26084,5.0
26085,11.25
26086,3.0
26087,9.1
26088,2.5
26089,4.6
26090,8.0
26091,6.75
26092,2.0
26093,11.75
26094,10.1
26095,6.0
26096,2.5
26097,8.25
26098,6.0
26099,3.5
26100,5.0
26101,9.25
26102,6.0
26103,4.5
26104,23.75
26105,6.0
26106,2.5
26107,8.0
26108,6.2
26109,2.5
26110,5.0
26111,3.0
26112,20.0
26113,11.95
26114,12.6
26115,3.75
26116,6.0
26117,5.85
26118,8.0
26119,6.0
26120,9.5
26121,5.35
26122,7.6
26123,2.5
26124,2.5
26125,2.5
26126,4.9
26127,2.5
26128,2.5
26129,10.1
26130,8.75
26131,4.55
26132,13.85
26133,2.5
26134,3.75
26135,3.5
26136,5.0
26137,6.0
26138,2.5
26139,8.3
26140,2.5
26141,6.25
26142,5.0
26143,5.0
26144,24.1
26145,2.5
26146,6.0
26147,7.0
26148,5.0
26149,3.5
26150,3.75
26151,6.0
26152,6.2
26153,6.2
26154,6.0
26155,6.0
26156,9.1
26157,3.5
26158,2.5
26159,6.0
26160,6.25
26161,3.75
26162,12.85
26163,5.0
26164,6.75
26165,3.5
26166,7.5
26167,7.5
26168,4.4
26169,3.75
26170,3.0
26171,6.0
26172,2.5
26173,9.0
26174,5.85
26175,5.0
26176,9.3
26177,3.8
26178,2.5
26179,4.0
26180,4.5
26181,4.0
26182,7.75
26183,3.0
26184,7.25
26185,3.0
26186,5.0
26187,3.0
26188,7.0
26189,5.0
26190,5.05
26191,6.0
26192,24.0
26193,9.3
26194,3.75
26195,7.5
26196,3.5
26197,25.55
26198,5.0
26199,2.0
26200,7.5
26201,5.0
26202,5.0
26203,3.0
26204,9.1
26205,2.5
26206,8.0
26207,4.75
26208,4.75
26209,6.2
26210,3.0
26211,6.2
26212,3.75
26213,13.8
26214,6.8
26215,6.85
26216,6.0
26217,2.5
26218,5.0
26219,4.9
26220,11.75
26221,4.9
26222,5.0
26223,9.25
26224,5.0
26225,3.5
26226,11.25
26227,3.75
26228,24.25
26229,6.0
26230,2.2
26231,7.5
26232,22.75
26233,15.6
26234,10.5
26235,5.0
26236,5.0
26237,6.0
26238,5.0
26239,12.8
26240,9.0
26241,6.0
26242,3.0
26243,6.0
26244,7.5
26245,5.75
26246,5.0
26247,3.0
26248,11.45
26249,6.0
26250,6.0
26251,7.0
26252,9.3
26253,19.0
26254,3.5
26255,10.1
26256,2.5
26257,6.25
26258,6.75
26259,6.75
26260,7.5
26261,18.05
26262,7.5
26263,6.0
26264,27.95
26265,6.0
26266,3.0
26267,3.0
26268,6.0
26269,5.0
26270,9.0
26271,3.0
26272,2.5
26273,3.0
26274,2.5
26275,5.0
26276,2.0
26277,3.5
26278,3.0
26279,5.0
26280,9.0
26281,5.1
26282,7.0
26283,2.5
26284,8.25
26285,7.0
26286,10.5
26287,4.4
26288,8.6
26289,7.5
26290,3.0
26291,2.0
26292,5.8
26293,6.35
26294,6.0
26295,3.75
26296,3.5
26297,3.75
26298,5.35
26299,3.8
26300,7.0
26301,5.0
26302,5.5
26303,4.75
26304,6.25
26305,2.5
26306,8.25
26307,7.0
26308,9.25
26309,2.5
26310,3.1
26311,9.5
26312,4.4
26313,4.0
26314,11.0
26315,4.55
26316,4.0
26317,5.0
26318,26.0
26319,11.25
26320,6.25
26321,12.8
26322,9.5
26323,3.0
26324,3.5
26325,10.1
26326,3.5
26327,3.0
26328,5.0
26329,6.25
26330,6.0
26331,6.0
26332,5.0
26333,6.0
26334,7.65
26335,4.4
26336,6.0
26337,6.5
26338,2.5
26339,5.0
26340,2.5
26341,7.0
26342,4.5
26343,8.75
26344,2.0
26345,9.3
26346,11.45
26347,9.0
26348,3.0
26349,3.1
26350,5.0
26351,2.5
26352,10.5
26353,13.25
26354,5.1
26355,6.0
26356,16.95
26357,7.0
26358,7.0
26359,3.0
26360,6.0
26361,3.0
26362,20.0
26363,9.5
26364,6.0
26365,11.0
26366,6.8
26367,8.0
26368,4.4
26369,31.75
26370,6.0
26371,10.5
26372,8.0
26373,6.5
26374,6.0
26375,2.5
26376,9.7
26377,23.45
26378,8.0
26379,8.0
26380,6.2
26381,2.5
26382,3.1
26383,7.0
26384,2.5
26385,2.5
26386,3.0
26387,8.3
26388,2.5
26389,3.75
26390,6.8
26391,3.0
26392,5.0
26393,3.0
26394,6.5
26395,7.65
26396,6.25
26397,5.0
26398,5.0
26399,8.0
26400,3.75
26401,3.0
26402,5.0
26403,3.0
26404,6.2
26405,4.4
26406,3.0
26407,2.45
26408,5.0
26409,4.5
26410,2.5
26411,6.25
26412,6.0
26413,5.35
26414,2.55
26415,2.5
26416,6.0
26417,2.5
26418,5.0
26419,5.0
26420,6.0
26421,7.5
26422,9.5
26423,6.0
26424,7.5
26425,3.1
26426,4.5
26427,4.5
26428,5.1
26429,9.8
26430,3.0
26431,6.0
26432,3.0
26433,3.75
26434,5.0
26435,5.0
26436,6.2
26437,8.5
26438,15.5
26439,6.0
26440,3.0
26441,5.0
26442,2.2
26443,3.5
26444,5.0
26445,5.35
26446,6.8
26447,5.0
26448,3.0
26449,3.1
26450,2.45
26451,5.0
26452,10.6
26453,3.5
26454,10.1
26455,10.1
26456,6.25
26457,6.2
26458,6.0
26459,3.1
26460,6.0
26461,7.0
26462,3.0
26463,3.0
26464,6.0
26465,2.5
26466,5.5
26467,3.0
26468,6.0
26469,2.5
26470,9.0
26471,2.55
26472,3.0
26473,7.0
26474,3.0
26475,9.25
26476,5.0
26477,4.0
26478,3.1
26479,3.0
26480,6.0
26481,4.25
26482,3.0
26483,2.5
26484,6.0
26485,10.5
26486,3.0
26487,3.0
26488,6.5
26489,3.0
26490,2.0
26491,2.5
26492,2.5
26493,2.2
26494,3.5
26495,9.25
26496,2.5
26497,4.25
26498,5.1
26499,2.5
26500,2.5
26501,4.6
26502,9.5
26503,2.5
26504,7.0
26505,10.1
26506,3.0
26507,4.4
26508,3.75
26509,4.75
26510,2.5
26511,26.25
26512,3.1
26513,9.1
26514,6.0
26515,3.0
26516,3.5
26517,3.0
26518,2.5
26519,7.0
26520,2.5
26521,3.0
26522,6.0
26523,5.0
26524,3.5
26525,6.0
26526,4.4
26527,5.35
26528,15.2
26529,2.5
26530,2.5
26531,3.1
26532,4.5
26533,5.1
26534,6.2
26535,6.0
26536,2.55
26537,11.0
26538,23.7
26539,3.0
26540,3.0
26541,6.75
26542,3.5
26543,3.0
26544,4.9
26545,7.5
26546,13.2
26547,4.0
26548,2.55
26549,7.0
26550,8.75
26551,2.45
26552,6.0
26553,3.5
26554,2.5
26555,19.0
26556,5.1
26557,6.0
26558,3.75
26559,9.5
26560,6.0
26561,3.1
26562,3.75
26563,4.0
26564,5.5
26565,7.5
26566,3.0
26567,7.5
26568,3.0
26569,3.75
26570,3.0
26571,2.2
26572,48.0
26573,27.5
26574,37.7
26575,24.2
26576,12.5
26577,5.0
26578,15.1
26579,5.75
26580,6.2
26581,7.5
26582,4.5
26583,5.05
26584,3.0
26585,3.0
26586,2.5
26587,3.0
26588,7.5
26589,5.0
26590,9.0
26591,11.75
26592,6.0
26593,2.5
26594,2.0
26595,4.75
26596,9.75
26597,3.5
26598,2.0
26599,5.0
26600,10.1
26601,4.25
26602,23.45
26603,5.0
26604,7.0
26605,4.0
26606,9.0
26607,10.75
26608,4.0
26609,4.5
26610,7.75
26611,2.5
26612,3.75
26613,6.0
26614,2.5
26615,27.2
26616,25.45
26617,7.0
26618,5.0
26619,2.5
26620,2.5
26621,6.25
26622,5.0
26623,4.55
26624,7.0
26625,12.95
26626,6.0
26627,5.0
26628,5.0
26629,3.0
26630,6.0
26631,2.2
26632,5.0
26633,2.5
26634,2.5
26635,5.0
26636,18.0
26637,11.25
26638,3.8
26639,8.75
26640,5.0
26641,23.05
26642,9.5
26643,2.2
26644,3.75
26645,6.2
26646,11.3
26647,2.5
26648,21.2
26649,6.0
26650,2.5
26651,4.5
26652,4.75
26653,6.0
26654,6.0
26655,4.75
26656,6.35
26657,3.75
26658,6.0
26659,2.5
26660,2.5
26661,4.0
26662,9.5
26663,6.0
26664,6.25
26665,3.0
26666,13.0
26667,7.0
26668,7.5
26669,6.5
26670,6.0
26671,3.75
26672,2.5
26673,3.5
26674,3.8
26675,3.0
26676,2.5
26677,3.0
26678,2.0
26679,7.5
26680,6.0
26681,24.3
26682,7.5
26683,3.0
26684,5.0
26685,6.2
26686,11.8
26687,3.0
26688,2.2
26689,2.2
26690,5.75
26691,2.2
26692,6.0
26693,8.25
26694,4.4
26695,3.5
26696,6.0
26697,5.35
26698,5.05
26699,2.0
26700,10.1
26701,6.0
26702,5.75
26703,5.0
26704,7.0
26705,7.0
26706,13.95
26707,2.0
26708,9.5
26709,2.5
26710,3.75
26711,2.5
26712,10.25
26713,2.55
26714,9.75
26715,5.0
26716,6.2
26717,3.5
26718,6.0
26719,2.5
26720,8.0
26721,2.5
26722,2.55
26723,17.25
26724,5.1
26725,15.75
26726,6.0
26727,9.45
26728,3.75
26729,6.0
26730,4.4
26731,15.5
26732,2.5
26733,9.5
26734,4.0
26735,5.85
26736,9.0
26737,3.75
26738,6.0
26739,2.5
26740,6.0
26741,8.8
26742,9.3
26743,9.3
26744,6.0
26745,2.45
26746,5.1
26747,2.0
26748,8.0
26749,2.2
26750,3.0
26751,3.0
26752,7.5
26753,5.0
26754,5.0
26755,9.7
26756,3.0
26757,19.0
26758,7.5
26759,8.0
26760,5.0
26761,4.4
26762,4.0
26763,9.95
26764,3.0
26765,4.4
26766,3.0
26767,3.0
26768,5.85
26769,7.05
26770,3.0
26771,3.0
26772,3.0
26773,3.0
26774,8.0
26775,6.0
26776,5.0
26777,9.5
26778,2.55
26779,2.5
26780,3.0
26781,5.0
26782,3.0
26783,6.0
26784,5.0
26785,7.25
26786,5.0
26787,4.4
26788,4.4
26789,5.0
26790,5.85
26791,12.1
26792,12.5
26793,9.25
26794,16.35
26795,5.0
26796,7.6
26797,4.5
26798,22.58
26799,2.45
26800,2.5
26801,2.5
26802,5.8
26803,10.1
26804,9.25
26805,3.0
26806,3.0
26807,2.5
26808,5.1
26809,2.5
26810,8.3
26811,2.5
26812,7.5
26813,8.75
26814,3.5
26815,5.0
26816,7.5
26817,2.5
26818,3.0
26819,8.5
26820,12.05
26821,3.5
26822,9.5
26823,10.1
26824,26.0
26825,5.0
26826,6.8
26827,4.0
26828,7.0
26829,4.4
26830,3.0
26831,4.5
26832,4.9
26833,10.1
26834,2.0
26835,3.0
26836,5.75
26837,2.5
26838,9.75
26839,7.0
26840,6.0
26841,2.2
26842,9.5
26843,10.95
26844,6.25
26845,7.0
26846,13.0
26847,4.55
26848,10.1
26849,3.0
26850,6.0
26851,12.75
26852,5.0
26853,5.0
26854,2.5
26855,9.25
26856,2.5
26857,31.35
26858,4.75
26859,7.5
26860,3.0
26861,25.0
26862,6.5
26863,3.0
26864,2.5
26865,3.5
26866,3.0
26867,6.0
26868,8.5
26869,5.0
26870,6.0
26871,3.0
26872,7.5
26873,2.2
26874,7.0
26875,3.0
26876,7.0
26877,24.0
26878,11.95
26879,5.0
26880,2.2
26881,5.0
26882,4.75
26883,5.0
26884,6.75
26885,2.5
26886,3.5
26887,4.0
26888,3.5
26889,3.5
26890,7.5
26891,2.5
26892,7.0
26893,6.25
26894,2.45
26895,5.0
26896,3.5
26897,9.75
26898,5.85
26899,6.75
26900,5.0
26901,2.5
26902,4.4
26903,5.5
26904,5.0
26905,3.1
26906,9.0
26907,2.2
26908,9.5
26909,9.3
26910,6.0
26911,18.5
26912,5.5
26913,7.0
26914,6.75
26915,3.75
26916,4.75
26917,3.75
26918,6.2
26919,2.2
26920,9.5
26921,20.35
26922,6.25
26923,7.5
26924,3.75
26925,6.0
26926,6.0
26927,2.55
26928,3.0
26929,5.0
26930,7.0
26931,2.5
26932,10.5
26933,7.0
26934,5.0
26935,3.5
26936,3.1
26937,6.0
26938,3.75
26939,4.4
26940,2.5
26941,47.55
26942,3.0
26943,2.0
26944,10.5
26945,2.5
26946,3.5
26947,7.5
26948,6.0
26949,2.5
26950,13.85
26951,7.0
26952,3.8
26953,11.25
26954,9.0
26955,4.4
26956,2.2
26957,6.5
26958,6.0
26959,5.0
26960,5.1
26961,7.5
26962,5.05
26963,9.0
26964,6.0
26965,5.0
26966,8.0
26967,6.0
26968,9.7
26969,7.5
26970,3.75
26971,6.75
26972,4.4
26973,6.0
26974,2.5
26975,6.0
26976,2.5
26977,3.0
26978,8.0
26979,6.0
26980,7.9
26981,3.0
26982,6.0
26983,6.25
26984,9.75
26985,2.5
26986,3.5
26987,3.0
26988,4.75
26989,11.55
26990,8.0
26991,3.75
26992,8.0
26993,8.1
26994,4.0
26995,4.6
26996,5.0
26997,4.6
26998,10.75
26999,6.0
27000,3.1
27001,2.5
27002,9.25
27003,6.0
27004,6.25
27005,2.5
27006,4.6
27007,3.5
27008,7.8
27009,3.0
27010,7.5
27011,2.2
27012,5.0
27013,3.0
27014,3.0
27015,3.75
27016,8.25
27017,6.25
27018,3.5
27019,5.05
27020,8.0
27021,2.5
27022,4.4
27023,5.35
27024,2.5
27025,7.25
27026,6.2
27027,2.5
27028,5.5
27029,9.5
27030,24.0
27031,7.0
27032,2.5
27033,2.5
27034,12.25
27035,2.5
27036,9.1
27037,4.0
27038,4.0
27039,4.0
27040,4.6
27041,5.0
27042,9.0
27043,6.0
27044,4.4
27045,3.0
27046,4.0
27047,3.0
27048,6.0
27049,7.0
27050,3.0
27051,3.0
27052,5.75
27053,3.0
27054,6.2
27055,3.0
27056,5.75
27057,5.85
27058,20.33
27059,2.5
27060,5.0
27061,6.0
27062,4.4
27063,7.5
27064,5.0
27065,3.0
27066,2.5
27067,4.75
27068,2.0
27069,9.3
27070,6.5
27071,15.5
27072,6.0
27073,6.2
27074,8.3
27075,7.0
27076,4.6
27077,9.5
27078,16.0
27079,3.1
27080,7.5
27081,6.5
27082,2.0
27083,4.9
27084,5.95
27085,7.5
27086,6.0
27087,3.75
27088,3.75
27089,2.2
27090,3.0
27091,6.2
27092,3.0
27093,5.35
27094,19.5
27095,5.0
27096,5.05
27097,3.0
27098,7.0
27099,15.5
27100,6.0
27101,6.0
27102,6.0
27103,6.0
27104,2.0
27105,6.25
27106,5.0
27107,3.5
27108,2.5
27109,4.75
27110,15.6
27111,3.0
27112,6.2
27113,5.0
27114,6.0
27115,8.0
27116,8.5
27117,7.25
27118,7.5
27119,3.0
27120,4.25
27121,2.5
27122,31.0
27123,6.0
27124,3.75
27125,6.0
27126,6.0
27127,5.05
27128,4.55
27129,3.75
27130,7.5
27131,5.35
27132,4.0
27133,9.25
27134,6.25
27135,3.0
27136,6.5
27137,6.0
27138,6.0
27139,9.5
27140,3.0
27141,17.0
27142,8.5
27143,6.0
27144,3.0
27145,2.5
27146,8.3
27147,2.5
27148,14.2
27149,7.5
27150,7.5
27151,12.5
27152,5.2
27153,6.0
27154,5.0
27155,2.5
27156,10.5
27157,4.0
27158,3.1
27159,2.0
27160,2.5
27161,7.0
27162,2.5
27163,2.5
27164,3.75
27165,2.5
27166,6.0
27167,6.0
27168,4.4
27169,3.75
27170,9.5
27171,7.0
27172,2.45
27173,5.0
27174,7.75
27175,6.25
27176,3.0
27177,2.5
27178,3.0
27179,5.75
27180,6.0
27181,3.5
27182,3.0
27183,3.0
27184,9.3
27185,3.0
27186,3.0
27187,7.5
27188,4.55
27189,2.0
27190,2.5
27191,2.5
27192,6.75
27193,12.5
27194,2.2
27195,8.25
27196,2.5
27197,4.0
27198,3.1
27199,2.5
27200,4.5
27201,8.6
27202,6.0
27203,2.2
27204,10.5
27205,5.0
27206,3.75
27207,2.5
27208,2.5
27209,2.5
27210,3.0
27211,7.0
27212,3.0
27213,4.9
27214,5.0
27215,14.95
27216,2.5
27217,6.25
27218,6.2
27219,4.0
27220,3.0
27221,6.0
27222,2.0
27223,7.5
27224,3.0
27225,3.0
27226,5.0
27227,3.0
27228,3.5
27229,6.0
27230,8.85
27231,6.0
27232,3.0
27233,3.0
27234,7.5
27235,4.4
27236,2.5
27237,9.5
27238,12.55
27239,3.0
27240,9.75
27241,3.75
27242,3.0
27243,4.75
27244,2.45
27245,2.5
27246,2.0
27247,5.0
27248,2.5
27249,2.0
27250,3.5
27251,3.8
27252,6.0
27253,5.0
27254,8.0
27255,2.2
27256,6.0
27257,5.0
27258,3.0
27259,4.4
27260,8.5
27261,5.35
27262,3.0
27263,6.0
27264,4.75
27265,5.0
27266,3.0
27267,6.0
27268,7.0
27269,6.0
27270,7.0
27271,7.0
27272,21.0
27273,6.2
27274,3.75
27275,6.0
27276,6.25
27277,5.05
27278,3.75
27279,3.75
27280,8.5
27281,5.0
27282,5.0
27283,7.0
27284,3.0
27285,2.5
27286,9.75
27287,2.5
27288,7.0
27289,3.5
27290,3.5
27291,9.1
27292,3.8
27293,4.4
27294,6.0
27295,4.4
27296,6.0
27297,9.9
27298,4.0
27299,6.25
27300,8.35
27301,3.0
27302,2.0
27303,4.4
27304,49.25
27305,2.2
27306,6.0
27307,6.0
27308,3.5
27309,3.1
27310,10.5
27311,3.0
27312,3.0
27313,12.75
27314,7.5
27315,2.5
27316,12.0
27317,2.0
27318,8.15
27319,4.75
27320,2.0
27321,5.85
27322,21.8
27323,4.0
27324,8.75
27325,5.0
27326,5.0
27327,5.0
27328,6.0
27329,6.0
27330,8.3
27331,9.5
27332,4.55
27333,6.5
27334,9.1
27335,3.0
27336,3.5
27337,5.0
27338,6.0
27339,2.5
27340,6.0
27341,3.1
27342,8.0
27343,35.0
27344,6.25
27345,2.55
27346,6.75
27347,7.3
27348,24.0
27349,4.55
27350,2.5
27351,6.2
27352,4.6
27353,3.0
27354,7.0
27355,7.5
27356,2.0
27357,5.0
27358,6.0
27359,7.0
27360,9.1
27361,3.0
27362,5.0
27363,6.0
27364,6.0
27365,5.0
27366,7.5
27367,5.0
27368,9.5
27369,3.0
27370,2.5
27371,16.85
27372,5.0
27373,3.0
27374,2.5
27375,2.2
27376,6.0
27377,7.9
27378,6.0
27379,3.0
27380,2.5
27381,6.0
27382,2.5
27383,2.5
27384,3.0
27385,2.5
27386,4.6
27387,6.0
27388,2.2
27389,9.0
27390,27.5
27391,21.3
27392,3.0
27393,3.0
27394,2.5
27395,3.0
27396,8.0
27397,13.8
27398,5.0
27399,2.5
27400,5.35
27401,7.0
27402,3.0
27403,5.1
27404,3.5
27405,2.5
27406,6.0
27407,6.0
27408,5.1
27409,6.2
27410,3.1
27411,3.1
27412,5.0
27413,7.75
27414,3.0
27415,7.5
27416,9.25
27417,3.0
27418,11.45
27419,5.0
27420,6.0
27421,6.0
27422,6.0
27423,3.75
27424,3.0
27425,9.5
27426,3.0
27427,4.4
27428,2.5
27429,7.5
27430,7.0
27431,3.75
27432,2.5
27433,3.1
27434,8.0
27435,6.0
27436,6.0
27437,12.05
27438,2.45
27439,2.5
27440,9.25
27441,9.3
27442,3.5
27443,5.85
27444,2.5
27445,4.0
27446,5.75
27447,7.0
27448,4.0
27449,5.0
27450,2.5
27451,5.1
27452,3.75
27453,11.95
27454,7.5
27455,2.5
27456,3.8
27457,8.3
27458,7.0
27459,3.75
27460,9.5
27461,5.7
27462,3.1
27463,6.5
27464,2.5
27465,26.3
27466,6.0
27467,23.15
27468,9.0
27469,5.0
27470,4.0
27471,7.0
27472,6.0
27473,5.0
27474,9.3
27475,4.4
27476,6.0
27477,2.2
27478,8.25
27479,6.0
27480,2.2
27481,2.5
27482,2.5
27483,5.0
27484,2.2
27485,2.45
27486,3.0
27487,7.5
27488,5.0
27489,2.5
27490,3.0
27491,4.0
27492,3.5
27493,9.75
27494,3.75
27495,6.35
27496,4.0
27497,6.0
27498,6.0
27499,5.0
27500,12.45
27501,6.0
27502,5.75
27503,4.4
27504,27.6
27505,7.5
27506,6.0
27507,2.5
27508,5.0
27509,5.0
27510,4.4
27511,3.5
27512,21.3
27513,11.75
27514,4.55
27515,6.75
27516,5.0
27517,5.95
27518,7.5
27519,3.0
27520,19.5
27521,5.1
27522,3.0
27523,5.0
27524,5.0
27525,8.3
27526,4.55
27527,8.0
27528,6.0
27529,8.15
27530,3.0
27531,2.5
27532,8.8
27533,14.35
27534,2.2
27535,6.3
27536,3.1
27537,5.0
27538,6.0
27539,5.0
27540,6.25
27541,7.6
27542,9.3
27543,8.5
27544,3.75
27545,6.0
27546,3.75
27547,4.0
27548,6.0
27549,6.6
27550,3.0
27551,2.0
27552,3.5
27553,7.75
27554,3.75
27555,5.0
27556,6.0
27557,10.1
27558,5.05
27559,6.2
27560,18.5
27561,9.75
27562,14.8
27563,8.0
27564,11.25
27565,3.0
27566,3.0
27567,3.0
27568,3.0
27569,4.75
27570,2.45
27571,7.5
27572,2.5
27573,4.75
27574,8.75
27575,3.0
27576,3.75
27577,6.2
27578,8.25
27579,6.2
27580,6.0
27581,5.0
27582,2.5
27583,21.0
27584,6.2
27585,6.0
27586,9.5
27587,3.75
27588,13.6
27589,7.0
27590,5.0
27591,11.3
27592,5.0
27593,5.35
27594,5.45
27595,6.0
27596,2.5
27597,3.0
27598,6.0
27599,8.0
27600,3.8
27601,2.2
27602,18.0
27603,9.0
27604,10.1
27605,2.5
27606,4.5
27607,4.4
27608,2.5
27609,24.0
27610,5.0
27611,8.9
27612,17.1
27613,4.5
27614,4.75
27615,2.55
27616,5.0
27617,3.0
27618,6.0
27619,2.45
27620,6.8
27621,9.3
27622,6.5
27623,7.5
27624,5.1
27625,6.0
27626,4.0
27627,2.5
27628,4.4
27629,9.6
27630,2.5
27631,4.55
27632,3.0
27633,5.0
27634,6.0
27635,7.5
27636,26.9
27637,7.5
27638,5.0
27639,6.0
27640,9.25
27641,2.5
27642,6.5
27643,4.0
27644,6.0
27645,22.6
27646,7.5
27647,9.0
27648,2.55
27649,5.0
27650,9.5
27651,8.0
27652,3.1
27653,8.4
27654,5.35
27655,2.5
27656,12.6
27657,2.0
27658,9.75
27659,4.0
27660,7.0
27661,3.5
27662,2.5
27663,6.75
27664,8.75
27665,8.3
27666,2.5
27667,5.0
27668,3.5
27669,3.5
27670,4.5
27671,6.0
27672,3.0
27673,6.0
27674,5.0
27675,3.0
27676,6.0
27677,7.5
27678,8.5
27679,7.0
27680,6.85
27681,9.5
27682,4.75
27683,9.75
27684,2.5
27685,6.0
27686,2.5
27687,5.0
27688,25.45
27689,14.95
27690,6.0
27691,17.1
27692,6.0
27693,6.5
27694,4.9
27695,5.1
27696,3.0
27697,2.5
27698,26.9
27699,6.0
27700,2.5
27701,2.0
27702,6.0
27703,5.75
27704,3.0
27705,2.55
27706,4.55
27707,6.2
27708,6.0
27709,7.0
27710,3.1
27711,2.5
27712,3.0
27713,6.0
27714,4.9
27715,6.25
27716,13.25
27717,3.0
27718,3.0
27719,3.0
27720,2.2
27721,3.0
27722,2.5
27723,5.0
27724,32.0
27725,6.25
27726,10.5
27727,2.5
27728,4.0
27729,2.55
27730,4.25
27731,2.45
27732,3.75
27733,13.1
27734,5.0
27735,3.5
27736,8.5
27737,8.0
27738,6.2
27739,5.35
27740,6.0
27741,2.2
27742,9.75
27743,8.0
27744,3.0
27745,8.25
27746,10.1
27747,9.95
27748,3.0
27749,6.7
27750,2.5
27751,3.0
27752,3.0
27753,4.75
27754,6.0
27755,17.1
27756,6.0
27757,2.0
27758,23.0
27759,2.5
27760,4.4
27761,4.9
27762,3.75
27763,32.9
27764,2.5
27765,8.75
27766,3.0
27767,5.0
27768,8.15
27769,7.5
27770,5.0
27771,2.5
27772,7.5
27773,3.75
27774,12.25
27775,5.0
27776,3.0
27777,4.25
27778,5.0
27779,21.0
27780,9.0
27781,2.5
27782,9.5
27783,4.6
27784,5.0
27785,5.0
27786,4.75
27787,4.4
27788,7.0
27789,4.0
27790,3.0
27791,4.75
27792,6.0
27793,5.0
27794,5.95
27795,2.5
27796,4.0
27797,5.0
27798,9.2
27799,7.5
27800,5.0
27801,4.4
27802,7.0
27803,2.0
27804,6.0
27805,4.5
27806,8.3
27807,4.9
27808,6.0
27809,9.5
27810,15.5
27811,9.75
27812,3.0
27813,6.0
27814,3.75
27815,5.0
27816,19.6
27817,4.0
27818,3.0
27819,4.0
27820,2.5
27821,9.25
27822,2.5
27823,8.35
27824,6.0
27825,2.5
27826,11.5
27827,3.0
